"1745","1747","417","1878","1604","1620","1447","1622","1407","2357","2059","2358","2043","2044","2047","2344","433","434","446","447","452","453","Time","Date"
0.0769034838450227,0.0845121936499605,0.206246850325032,0.105702797657382,0.178591325093821,0.126827120204936,0.108395346639305,0.0915277447290053,0.215046743894295,0.126095083782869,0.102184660868273,0.106916587384345,0.132662812713286,0.104164307576576,0.16368846787414,0.0930764794806283,0.129287112002092,0.142009364340399,0.174821413371607,0.130741398699954,0.11829555796007,0.081786164066887,1,2011-01-01
0.0846853839960072,0.0738742951485669,0.163511016473899,0.101530318802486,0.184969586704314,0.114223182793266,0.112511625625607,0.0930617292775361,0.187807489667685,0.155022779474233,0.164468644635601,0.105580130042041,0.172461656527271,0.10069216399069,0.173618688038716,0.10301160931283,0.142490902164008,0.145494256716851,0.18790964752777,0.121301586519452,0.0985796316333915,0.124359783718143,2,2011-01-01
0.0869741781580614,0.0786022500380751,0.140594699771118,0.118220234222072,0.171575237322278,0.101619245381595,0.101534881662133,0.094595713826067,0.161285057920722,0.148347157391611,0.111916533331918,0.104243672699737,0.309546562997667,0.0972200204048045,0.18386923788602,0.115561246995612,0.123235374844547,0.134168356493383,0.177626034976499,0.141125192098506,0.139419764738654,0.103072973892515,3,2011-01-01
0.0874319369904723,0.0800797359410465,0.176517574602505,0.116829407937107,0.18943436983166,0.124463881940248,0.138581392538858,0.0905050883633181,0.207161696618171,0.141671535308988,0.113862907824647,0.143669164297714,0.2785919066979,0.104164307576576,0.193799458050596,0.13229409723932,0.137539480853289,0.147236702905076,0.176691161108201,0.137349267226305,0.102804472989108,0.0941101065975138,4,2011-01-01
0.0874319369904723,0.0871716682753089,0.156078697543267,0.130737670786762,0.16966175883913,0.115798674969724,0.115255811616476,0.0966410265574414,0.261640205071393,0.134254177439408,0.114836095071011,0.11760824612278,0.234370969126805,0.111108594748348,0.185791215982389,0.110332231294453,0.135338849159637,0.128941017928706,0.168277296293525,0.140653201489481,0.13097008202722,0.108674765951891,5,2011-01-01
0.0874319369904723,0.085103188011149,0.14802701870175,0.126565191931866,0.174126541966475,0.106345721910971,0.146813950511463,0.0894824319976309,0.316118713524614,0.127578555356785,0.11678246956374,0.0915473279478456,0.159195375255943,0.11805288192012,0.172657698990531,0.100920003032367,0.140290270470355,0.124584902458141,0.159863431478849,0.129325426872878,0.128153521123409,0.0963508234212641,6,2011-01-01
0.0810233133367204,0.0803752331216407,0.178375654335163,0.126565191931866,0.185607412865364,0.0992560071169067,0.120744183598213,0.0859031347177257,0.196409359423456,0.120902933274163,0.112889720578282,0.24457169364169,0.0840197813850809,0.124997169091892,0.154078577392292,0.109286428154221,0.128736954078679,0.148979149093302,0.132752089298225,0.131213389308979,0.138011484286748,0.10195261548064,7,2011-01-01
0.0956715959738676,0.0777157584962923,0.170943335404531,0.1251743656469,0.190710022153758,0.0937417844993008,0.127604648575384,0.0818125092549768,0.166302815278255,0.11422731119154,0.10802378434646,0.189776942607213,0.221104687855476,0.131941456263663,0.160805500729585,0.104580314023178,0.126536322385026,0.167274834069672,0.158928557610551,0.129325426872878,0.129561801575315,0.10419333230439,8,2011-01-01
0.0819388310015421,0.0889446513588745,0.152362538077951,0.118220234222072,0.197726109925301,0.109496706263889,0.134465113552555,0.109935559311375,0.135479448653406,0.131287234291576,0.129433903766479,0.135650420243888,0.119396531441957,0.10069216399069,0.167212094384151,0.0909848732001648,0.123235374844547,0.136782025775722,0.162668053083741,0.0797664129252424,0.128153521123409,0.108674765951891,9,2011-01-01
